DOI,Year,Relevant to Study,Review,Observational,Experiment,Metanalysis,QModel,TModel,Type of study,Ecosystem,Taxonomic,System,NEWPhysiological,Morphological,Physiological,Life History,Behavioural,Trait Types,Fundamental,Physical,Ecological,Trophic,Level of Prediction Possible,Forecasting/Predictive,Global Change Driver
10.1111/btp.12130,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/btp.12224,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/cobi.12378,2015,Y,0,0,0,0,1,0,Single,Marine,Birds,Broad,0,0,0,1,1,Multiple,1,0,0,0,Single,0,Global Change Broad
10.1111/cobi.12656,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/ddi.12074,2013,Y,0,1,0,0,1,0,Multiple,Marine,Other,Enclosed Sea,0,1,0,1,0,Multiple,1,0,0,0,Single,0,Invasion
10.1111/ddi.12275,2015,N,0,1,0,0,0,0,Observational,Terrestrial,Birds,Grassland,0,1,0,1,1,"Morphological, Life History, Behavioural",0,0,0,0,,,
10.1111/ddi.12708,2018,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Grassland,1,1,0,1,0,Multiple,1,0,1,0,Multiple,0,Invasion
10.1111/ddi.12712,2018,Y,0,1,0,0,0,0,Observational,Marine,Broad,Hydrothermal Vents,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,0,F,0,0
10.1111/ddi.12721,2018,Y,1,0,0,0,0,0,Review,Terrestrial,Birds,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",0,0,1,0,E,0,Invasion
10.1111/ddi.12747,2018,Y,0,0,0,0,1,0,Single,Freshwater,Fish,Stream,1,1,0,1,0,Multiple,1,0,0,0,Single,0,Invasion
10.1111/ddi.12785,2018,Y,0,1,0,0,0,0,Observational,Terrestrial,Insects,Tropical Rainforest,0,1,0,0,1,"Morphological, Behavioural",1,0,0,0,F,0,0
10.1111/ddi.12790,2018,Y,0,1,0,0,0,0,Observational,Terrestrial,Broad,Tropical Rainforest,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,1,0,F,0,0
10.1111/ecog.00473,2014,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Temperate Forest,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.1111/ecog.00623,2014,Y,0,1,0,0,0,0,Observational,Terrestrial,Birds,Alpine,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.1111/ecog.00819,2015,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/ecog.00938,2015,Y,0,1,0,0,1,0,Multiple,Terrestrial,Insects,Temperate Forest,0,1,0,1,1,Multiple,1,0,0,1,Multiple,0,0
10.1111/ecog.01433,2016,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/ecog.01930,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/ecog.02010,2017,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Broad,0,0,0,1,0,Life History,1,0,0,0,F,0,0
10.1111/ecog.02070,2017, N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/ecog.02380,2017,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/ecog.02446,2017,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/ecog.02516,2017,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Urban ,1,1,0,1,0,Multiple,1,1,0,0,Multiple,0,Habitat Degredation
10.1111/ecog.02632,2017,Y,0,1,0,0,0,0,Observational,Terrestrial,Insects,Broad,0,1,0,0,1,"Morphological, Behavioural",1,0,0,0,T,0,Habitat Degredation
10.1111/ecog.02926,2018,Y,0,1,0,0,0,0,Observational,Freshwater,Plankton,Ponds,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,Habitat Degredation
10.1111/ecog.02968,2018,Y,1,0,0,0,0,0,Review,Terrestrial,Multiple,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",1,1,0,0,P,0,Climate Change
10.1111/ecog.03396,2018,Y,1,0,0,0,0,0,Review,Terrestrial,Multiple,Broad,0,1,0,0,0,Morphological,0,0,0,1,T,0,0
10.1111/ecog.03582,2018,Y,0,0,0,0,1,0,Single,Broad,Multiple,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/ecog.03747,2018,Y,0,1,0,0,1,0,Multiple,Terrestrial,Mammals,Alpine,0,1,0,1,1,Multiple,1,0,1,0,Multiple,0,0
10.1111/ecog.03782,2018,Y,0,1,0,0,1,0,Multiple,Freshwater,Fish,River,0,0,0,1,0,Single,1,0,0,1,Multiple,0,0
10.1111/ecog.03917,2019,Y,0,1,0,0,0,0,Observational,Terrestrial,Insects,Tropcial Rainforest,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.1111/een.1.2425,2017,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Grassland,0,1,0,0,1,Multiple,1,0,0,0,Single,0,0
10.1111/een.12158,2015,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/een.12374,2017,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Temperate Forest,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.1111/een.12454,2017,Y,0,1,0,0,0,0,Observational,Terrestrial,Insects,Tropical Rainforest,0,1,0,0,1,"Morphological, Behavioural",1,1,0,0,P,0,0
10.1111/eff.12333,2018,Y,0,0,0,0,1,0,Q Model,Freshwater,Fish,Lake,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,0,F,0,0
10.1111/eff.12391,2018,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/ele.12043,2013,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/ele.12080,2013,Y,0,0,0,1,0,0,Metanalysis,Terrestrial,Plants,Broad,0,0,0,1,0,Life History,1,0,1,0,E,0,0
10.1111/ele.12081,2013,Y,0,0,0,0,0,1,T Model,Broad,Broad,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",0,0,1,1,E,0,0
10.1111/ele.12153,2013,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/ele.12157,2013,Y,1,0,0,0,0,1,"T Model, Review",Broad,Broad,Broad,1,1,1,1,0,"Physiological, Morphological, Life History",1,0,1,0,E,0,0
10.1111/ele.12183,2013,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/ele.12305,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/ele.12342,2014,Y,1,0,0,0,0,0,Review,Terrestrial,Plants,Broad,0,1,0,0,0,Morphological,0,0,1,0,E,0,0
10.1111/ele.12351,2014,Y,0,1,0,0,0,0,Observational,Marine,Fish,Mediterranean  ,0,1,0,0,0,Morphological,0,0,1,0,E,0,0
10.1111/ele.12356,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/ele.12384,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/ele.12508,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/ele.12529,2015,Y,0,0,1,0,0,0,Experiment,Terrestrial,Multiple,Grassland,0,1,0,0,0,Morphological,0,0,0,1,T,0,0
10.1111/ele.12532,2015,Y,0,0,1,0,0,0,Experiment,Terrestrial,Plants,Broad,1,1,1,1,0,"Morphological, Physiological, Life History",1,0,0,0,E,0,0
10.1111/ele.12571,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/ele.12573,2016,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/ele.12576,2016,Y,0,0,0,1,0,0,Single,Broad,Fish,Broad,0,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1111/ele.12632,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/ele.12642,2016,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Tropical Rainforest,0,1,0,0,0,Morphological,0,0,1,0,E,0,0
10.1111/ele.12688,2016,Y,1,0,0,0,0,0,Review,Marine,Other,Broad,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,0
10.1111/ele.12728,2017,Y,1,0,0,0,0,0,Review,Terrestrial,Broad,Broad,0,1,0,1,1,"Morphological, Behavioural, Life History, ",0,1,1,0,P,0,Invasion
10.1111/ele.12757,2017,Y,0,0,0,0,1,0,Single,Terrestrial,Insects,Broad,0,0,0,1,1,Multiple,1,0,1,0,Multiple,0,0
10.1111/ele.12945,2018,Y,1,0,0,0,0,0,Review,Broad,Plants,Broad,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.1111/ele.13089,2018,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/ele.13203,2019,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/ele.13216,2019,Y,0,1,0,0,0,0,Single,Terrestrial,Herps,Broad,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.1111/ele.13217,2019,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Desert,0,1,0,0,0,Morphological,0,0,1,0,E,0,0
10.1111/ele.13235,2019,Y,0,0,0,0,0,1,Single,Freshwater,Broad,Broad,1,0,0,1,0,Single,0,0,1,1,Multiple,1,0
10.1111/evo.12153,2013,Y,0,1,0,0,0,0,Single,Terrestrial,Herps,Broad,0,1,0,0,0,Single,1,0,0,1,Multiple,0,0
10.1111/evo.12371,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/evo.12518,2014,Y,1,0,0,0,0,0,Single,Broad,Broad,Broad,0,1,0,1,0,Multiple,1,0,0,1,Multiple,0,0
10.1111/evo.12817,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/evo.13005,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/faf.12155,2016,Y,1,0,0,0,0,0,Single,Marine,Fish,Broad,1,0,1,1,1,Multiple,1,0,0,0,Single,0,Climate Change
10.1111/faf.12347,2019,Y,1,0,0,1,0,0,Multiple,Marine,Fish,Broad,0,1,0,0,1,Multiple,1,0,0,1,Multiple,0,0
10.1111/fwb.12228,2013,Y,0,1,0,0,0,0,Observational,Freshwater,Other,River,0,0,0,1,1,"Life History, Behavioural",1,0,1,0,E,0,0
10.1111/fwb.12369,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/fwb.12527,2015,Y,0,1,0,0,0,0,Single,Freshwater,Plankton,Lake,1,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1111/fwb.12554,2015,Y,0,1,0,0,0,0,Observational,Freshwater,Multiple,River,1,0,0,1,1,,1,0,1,0,E,0,0
10.1111/fwb.12934,2017,Y,0,1,0,0,0,0,Single,Freshwater,Broad,Lake,0,1,0,1,1,Multiple,1,0,1,0,Multiple,0,0
10.1111/fwb.12961,2017,Y,0,1,0,0,0,0,Observational,Freshwater,Insects,Stream,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,0,F,0,0
10.1111/fwb.12966,2017,Y,0,1,0,0,0,0,Single,Freshwater,Plankton,River,0,1,0,0,1,Multiple,1,0,0,1,Multiple,0,0
10.1111/fwb.12973,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/fwb.13233,2019,Y,0,1,0,0,1,0,Multiple,Freshwater,Fish,Stream,1,1,0,0,1,Multiple,1,0,0,0,Single,0,Habitat Degredation
10.1111/gcb.12355,2014,Y,0,1,1,0,1,0,Multiple,Freshwater,Broad,Stream,0,1,0,0,1,Multiple,0,0,1,0,Single,0,Global Change Broad
10.1111/gcb.12545,2014,Y,0,1,0,0,1,0,Multiple,Freshwater,Fish,River,0,0,0,1,0,Single,1,0,1,0,Multiple,0,0
10.1111/gcb.12604,2014,Y,0,0,0,0,0,1,Single,Terrestrial,Plants,Temperate Forest,0,1,0,0,0,Single,1,0,0,0,Single,1,Climate Change
10.1111/gcb.12689,2015,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/gcb.12780,2015,Y,0,1,0,0,0,0,Single,Freshwater,Fish,River,0,1,0,1,1,Multiple,1,0,1,1,Multiple,0,Invasion
10.1111/gcb.12862,2015,Y,1,0,0,0,0,0,Review,Terrestrial,Birds,Broad,0,0,0,0,1,Behavioural,1,0,0,0,F,0,Global Change Broad
10.1111/gcb.12887,2015,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/gcb.13016,2015,Y,0,1,0,0,0,0,Observational,Terrestrial,Herps,Tropical Rainforest,1,0,1,0,0,Physiological,1,0,0,0,F,0,Climate Change
10.1111/gcb.13085,2016,Y,0,1,0,0,0,0,Single,Freshwater,Plankton,Lake,0,1,0,1,0,Multiple,1,0,1,0,Multiple,1,Climate Change
10.1111/gcb.13174,2016,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Broad,0,0,0,1,0,Single,1,0,0,0,Single,0,0
10.1111/gcb.13184,2016,Y,1,0,0,0,0,0,Review,Marine,Broad,Broad,0,0,0,1,1,"Morphological, Behavioural",1,1,0,0,F,0,Climate Change
10.1111/gcb.13271,2016,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/gcb.13538,2017,Y,0,0,0,0,1,0,Q Model,Marine,Birds,Tundra,0,0,0,1,0,Life History,1,0,0,0,F,0,Climate Change
10.1111/gcb.13542,2017,Y,0,0,0,0,0,1,Single,Terrestrial,Plants,Broad,0,1,0,1,0,Multiple,1,0,0,0,Single,0,Climate Change
10.1111/gcb.13736,2017,Y,0,0,0,1,0,0,Single,Broad,Broad,Broad,0,1,0,1,1,Multiple,1,1,0,0,Multiple,0,Climate Change
10.1111/gcb.13835,2018,Y,0,0,0,1,1,0,Metanalysis/Q Model,Marine,Fish,Continental Shelf,1,0,0,1,0,Life History,1,0,0,0,F,0,Global Change Multiple
10.1111/gcb.14119,2018,Y,0,1,0,0,0,0,Single,Marine,Fish,Coral Reef,0,1,0,0,1,Multiple,1,0,0,1,Multiple,0,Climate Change
10.1111/geb.12003,2013,Y,1,0,0,0,0,0,Review,Terrestrial,Herps,Tropical Rainforest,0,1,0,0,0,Morphological,0,1,0,0,P,0,0
10.1111/geb.12030,2013,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Temperate Forest,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/geb.12088,2014,Y,0,0,0,0,1,0,Q Model,Terrestrial,Mammals,Tropical Rainforest,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,0,F,0,Invasion
10.1111/geb.12146,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/geb.12148,2014,Y,1,0,0,0,0,0,Review,Terrestrial,Birds,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",0,0,1,1,T,0,0
10.1111/geb.12167,2014,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Temperate Forest,1,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1111/geb.12184,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/geb.12204,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/geb.12249,2015,Y,0,0,0,1,0,0,Single,Terrestrial,Plants,Broad,0,1,0,1,0,Multiple,1,0,0,0,Single,0,Invasion
10.1111/geb.12306,2015,Y,1,0,0,0,0,0,Review,Terrestrial,Plants,Broad,0,1,0,1,0,"Morphological, Behavioural",1,1,0,0,P,0,Global Change Broad
10.1111/geb.12336,2015,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/geb.12475,2016,Y,0,1,0,0,0,0,Observational,Freshwater,Fish,Broad,1,1,0,1,1,"Morphological, Life History, Behavioural",1,0,1,1,T,0,0
10.1111/geb.12521,2017,Y,1,0,0,0,1,0,Multiple,Terrestrial,Insects,Broad,0,1,0,1,1,Multiple,1,0,0,1,Multiple,0,Habitat Degredation
10.1111/geb.12537,2017,Y,0,1,0,0,1,0,Multiple,Broad,Multiple,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/geb.12567,2017,Y,0,0,0,0,1,0,Single,Terrestrial,Broad,Broad,0,1,0,1,0,Multiple,1,0,0,0,Single,0,Invasion
10.1111/geb.12636,2017,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Broad,0,0,0,1,0,Life History,0,0,0,1,T,0,0
10.1111/geb.12637,2018,Y,1,0,0,0,0,0,Review,Terrestrial,Plants,Broad,1,0,1,0,0,Physiological,1,0,0,0,F,0,0
10.1111/geb.12759,2018,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/geb.12783,2019,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Tundra,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/gfs.12129,2015,Y,1,0,0,0,0,0,Review,Terrestrial,Plants,Grassland,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,0
10.1111/icad.12051,2014,Y,0,1,0,0,0,0,Observational,Terrestrial,Insects,Grass margins of crop fields,0,1,0,0,1,"Morphological, Behavioural",1,0,1,0,E,0,0
10.1111/icad.12248,2018,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,Habitat Degredation
10.1111/icad.12271,2018,Y,0,1,0,0,0,0,Single,Freshwater,Insects,Wetland,0,1,0,1,1,Multiple,1,0,1,0,Multiple,0,0
10.1111/j.0014-3820.2000.tb00694.x,2000,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.0014-3820.2005.tb01015.x,2005,Y,0,1,0,0,0,0,Single,Marine,Other,Coast,0,1,0,0,0,Single,0,0,1,0,Single,0,0
10.1111/j.0030-1299.2005.13632.x,2005,Y,0,0,0,0,1,0,Single,Terrestrial,Plants,Broad,0,0,0,1,0,Single,1,1,0,0,Multiple,0,0
10.1111/j.0906-7590.2004.03749.x,2004,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.0906-7590.2008.05457.x,2008,Y,0,0,0,0,1,0,Single,Terrestrial,Other,Broad,1,0,0,1,0,Single,1,0,0,0,Single,0,Invasion
10.1111/j.1095-8312.2005.00426.x,2005,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1095-8312.2005.00465.x,2005,Y,0,1,0,0,0,0,Observational,Terrestrial,Herps,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",0,0,0,1,T,0,0
10.1111/j.1095-8312.2007.00909.x,2008,Y,0,1,0,0,0,0,Observational,Terrestrial,Herps,Tropical Rainforest,0,1,0,0,0,Morphological,1,0,0,1,F,0,0
10.1111/j.1095-8312.2008.01102.x,2009,Y,1,0,0,0,0,0,Review,Terrestrial,Insects,Broad,0,0,0,1,0,Life History,1,0,0,1,T,0,0
10.1111/j.1095-8312.2008.01112.x,2008,Y,0,1,0,0,0,0,Single,Freshwater,Fish,River,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.1111/j.1095-8312.2010.01427.x,2010,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1095-8312.2010.01569.x,2011,Y,0,1,0,0,1,0,Multiple,Terrestrial,Insects,Grassland,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/j.1095-8339.2005.00411.x,2005,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1095-8649.2008.01908.x,2008,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/j.1095-8649.2010.02640.x,2010,Y,0,1,0,0,0,0,Observational,Freshwater,Fish,River,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.1111/j.1095-8649.2012.03294.x,2012,Y,0,1,0,0,0,0,Single,Freshwater,Fish,Lake,0,1,0,0,1,Multiple,0,0,0,1,Single,0,0
10.1111/j.1365-2109.2012.03205.x,2013,Y,0,0,1,0,0,0,Experiment,Freshwater,Fish,Broad,0,1,0,0,1,"Morphological, Behavioural",0,0,0,1,T,0,0
10.1111/j.1365-2311.2007.00902.x,2007,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-2311.2008.01044.x,2009,Y,0,0,1,0,0,0,Single,Terrestrial,Birds,Temperate Forest,0,0,0,0,1,Single,0,0,0,1,Single,0,0
10.1111/j.1365-2427.1994.tb01754.x,1994,Y,0,1,0,0,0,0,Single,Freshwater,Plants,Floodplain,0,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1111/j.1365-2427.1994.tb01755.x,1994,Y,0,1,0,0,0,0,Observational,Freshwater,Broad,River,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,0,F,0,0
10.1111/j.1365-2427.1994.tb01756.x,1994,Y,0,1,0,0,0,0,Single,Terrestrial,Broad,Broad,1,1,0,1,1,Multiple,1,0,0,1,Multiple,0,0
10.1111/j.1365-2427.2007.01736.x,2007,Y,1,0,0,0,1,0,Review/Q Model,Freshwater,Fish,Broad,1,0,1,1,0,"Physiological, Life History",1,0,0,0,F,0,0
10.1111/j.1365-2427.2009.02220.x,2009,Y,0,1,0,0,0,0,Observational,Freshwater,Fish,Lake,0,0,0,1,1,"Life History, Behavioural",1,0,1,0,F,0,0
10.1111/j.1365-2427.2009.02298.x,2010,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-2427.2009.02340.x,2010,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1365-2427.2009.02379.x,2010,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1365-2427.2012.02808.x,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-2435.2006.01148.x,2006,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-2435.2008.01477.x,2009,Y,0,0,0,1,0,0,Single,Terrestrial,Plants,Tropical Rainforest,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/j.1365-2435.2009.01528.x,2009,Y,1,0,0,0,0,0,Single,Terrestrial,Mammals,Polar,1,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/j.1365-2435.2009.01614.x,2010,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Tropical Seasonal Forest,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/j.1365-2435.2010.01727.x,2010,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Broad,0,1,1,0,0,"Morphological, Physiological",1,0,1,0,F,0,0
10.1111/j.1365-2435.2012.02057.x,2013,Y,1,0,0,0,1,0,Multiple,Terrestrial,Multiple,Broad,1,1,0,0,0,Single,1,0,0,0,Single,0,Global Change Broad
10.1111/j.1365-2486.2007.01483.x,2008,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Temperate Forest,0,0,0,1,0,Life History,1,0,0,0,F,0,Global Change Broad
10.1111/j.1365-2486.2009.01905.x,2009,Y,0,0,1,0,0,1,Multiple,Terrestrial,Plants,Grassland,0,1,0,0,0,Single,1,0,1,0,Multiple,1,0
10.1111/j.1365-2486.2009.01963.x,2010,Y,1,0,0,0,0,0,Single,Terrestrial,Birds,Broad,0,1,0,1,1,Multiple,1,0,0,0,Single,1,Climate Change
10.1111/j.1365-2486.2010.02165.x,2010,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-2486.2011.02451.x,2011,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-2486.2011.02614.x,2012,Y,0,0,0,0,0,1,T Model,Terrestrial,Plants,Broad,0,0,0,1,1,"Life History, Behavioural",1,1,0,0,P,1,Climate Change
10.1111/j.1365-2656.2005.00981.x,2005,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-2656.2006.01068.x,2006,Y,0,1,0,0,1,0,Multiple,Freshwater,Other,River,0,0,0,1,1,Multiple,1,1,0,0,Multiple,0,0
10.1111/j.1365-2656.2007.01284.x,2007,Y,0,0,1,0,0,0,Experiment,Freshwater,Fish,Ponds,0,0,0,0,1,Behavioural,1,0,0,0,F,0,0
10.1111/j.1365-2656.2007.01308.x,2008,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1365-2656.2008.01443.x,2008,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Riparian Zone,1,1,0,1,1,Multiple,1,0,0,0,Single,0,0
10.1111/j.1365-2656.2008.01460.x,2009,Y,1,0,0,0,0,0,Single,Broad,Broad,Broad,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.1111/j.1365-2656.2009.01523.x,2009,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-2656.2010.01660.x,2010,Y,0,1,0,0,0,0,Single,Freshwater,Other,Wetland,0,0,0,1,1,Multiple,1,0,1,1,Multiple,0,0
10.1111/j.1365-2656.2010.01666.x,2010,Y,0,0,1,0,0,0,Experiment,Terrestrial,Insects,Broad,1,0,0,1,1,"Life History, Behavioural",1,0,1,0,E,0,Invasion
10.1111/j.1365-2656.2010.01705.x,2010,Y,0,0,1,0,0,0,Single,Freshwater,Broad,Ponds,0,1,0,1,0,Multiple,0,0,0,1,Single,0,0
10.1111/j.1365-2656.2010.01707.x,2010,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-2656.2010.01725.x,2010,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1365-2656.2010.01742.x,2011,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-2656.2010.01759.x,2011,Y,0,1,0,0,0,0,Single,Freshwater,Fish,River,0,1,0,0,0,Single,1,0,0,1,Multiple,0,0
10.1111/j.1365-2656.2011.01812.x,2011,Y,0,0,0,0,0,1,Single,Broad,Broad,Broad,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.1111/j.1365-2656.2011.01824.x,2011,Y,0,0,0,0,1,0,Q Model,Terrestrial,Multiple,Temperate Forest,0,0,0,0,1,Behavioural,0,0,1,0,E,0,Habitat Degredation
10.1111/j.1365-2656.2011.01883.x,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1365-2656.2011.01928.x,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1365-2656.2011.01929.x,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1365-2656.2012.02015.x,2013,Y,0,1,0,0,1,0,Obeservationa/Q Model,Terrestrial,Birds,Broad,0,0,0,1,1,"Life History, Behavioural",1,1,0,0,F,0,0
10.1111/j.1365-2664.2006.001175.x,2006,Y,0,1,0,0,0,0,Observational,Terrestrial,Insects,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",1,1,1,0,P,0,0
10.1111/j.1365-2664.2008.01566.x,2008,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1365-2664.2009.01714.x,2009,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Temperate Forest,0,1,0,1,0,Multiple,1,1,0,0,Multiple,0,0
10.1111/j.1365-2664.2010.01945.x,2011,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
