"","DOI","Ecosystem","Taxonomic","Taxonomic Group","GlobalChange","GlobalChangeCat","Predictive","TOS","TT","filter","abundance","activity","composition","growth","habitat","life history","morphology","resource acquisition","survival"
"736","10.1890/15-1673.1","Terrestrial","Plants","Plants","Habitat Degredation","yes",0,"Observational","Morphological","Abiotic",0,0,0,0,0,1,1,0,0
"737","10.1890/ES10-00113.1","Terrestrial","Plants","Plants","0","no",0,"Experiment","Morphological","Abiotic",0,1,1,1,0,1,1,0,0
"738","10.1890/ES12-00262.1","Terrestrial","Insects","Invertebrate","Habitat Degredation","yes",0,"Metanalysis","Life History","Dispersal",0,1,0,0,1,0,1,1,0
"739","10.1890/ES13-00102.1","Terrestrial","Plants","Plants","Global Change Broad","yes",0,"Theoretical","Life History","Abiotic",0,1,0,0,0,0,0,0,1
"740","10.1899/06-12.1","Freshwater","Other","Other","Habitat Degredation","yes",0,"Observational","Behavioural","Abiotic",0,1,0,0,1,1,0,1,0
"741","10.1899/0887-3593(2006)025[0730:FTNONA]2.0.CO;2","Terrestrial","Insects","Invertebrate","0","no",0,"Review","Life History","Trophic",0,1,0,1,1,1,1,1,0
"742","10.1899/10-041.1","Freshwater","Insects","Invertebrate","0","no",0,"Experiment","Life History","Abiotic",0,1,0,0,1,1,1,1,0
"743","10.1899/12-024.1","Freshwater","Multiple","Multiple","0","no",0,"Observational","Life History","Dispersal",0,1,0,0,0,0,0,1,0
"744","10.2307/1467813","Freshwater","Insects","Invertebrate","0","no",0,"Review","Behavioural","Abiotic",0,1,0,0,1,1,1,1,0
"745","10.2307/1543609","Multiple","Multiple","Multiple","0","no",0,"Review","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"746","10.2307/1938541","Terrestrial","Mammals","Vertebrate","0","no",0,"Observational","Behavioural","Abiotic",0,0,0,0,0,0,0,1,0
"747","10.2307/1939297","Freshwater","Other","Other","0","no",0,"Experiment","Life History","Biotic",0,1,0,1,0,1,0,0,0
"748","10.2307/1941217","Freshwater","Fish","Vertebrate","0","no",0,"Observational","Life History","Abiotic",0,0,0,0,1,0,1,1,0
"749","10.2307/1941614","Freshwater","Other","Other","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,1,0,0,0
"750","10.2307/2410482","Terrestrial","Insects","Invertebrate","0","no",0,"Theoretical","Behavioural","Trophic",0,0,0,0,0,0,0,1,0
"751","10.2307/2410901","Freshwater","Fish","Vertebrate","0","no",0,"Observational","Life History","Trophic",0,0,0,0,0,0,0,0,1
"752","10.2307/2937046","Freshwater","Fish","Vertebrate","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"753","10.2307/2937081","Terrestrial","Herpetofauna","Vertebrate","0","no",0,"Observational","Life History","Abiotic",0,0,0,0,0,1,1,1,1
"754","10.2307/3547051","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",1,0,0,1,0,0,1,1,0
"755","10.2307/5755","Multiple","Multiple","Multiple","0","no",0,"Theoretical","Life History","Biotic",0,0,0,0,0,0,0,1,0
"756","10.2478/s11756-014-0347-y","Freshwater","Fish","Vertebrate","0","no",0,"Observational","Life History","Trophic",0,0,0,0,1,0,0,0,0
"757","10.2989/00306520309485376","Terrestrial","Birds","Vertebrate","0","no",0,"Observational","Life History","Abiotic",0,1,0,0,1,1,1,0,0
"758","10.3354/meps09086","Marine","Fish","Vertebrate","0","no",0,"Observational","Behavioural","Trophic",0,0,0,0,0,1,1,1,1
"759","10.3354/meps10036","Marine","Multiple","Multiple","Habitat Degredation","yes",1,"Theoretical","Life History","Biotic",0,0,0,0,0,0,0,1,0
"760","10.3354/meps10622","Freshwater","Fish","Vertebrate","0","no",0,"Experiment","Behavioural","Trophic",0,0,0,0,0,0,0,1,0
"761","10.3354/meps11626","Marine","Birds","Vertebrate","0","no",0,"Observational","Behavioural","Trophic",0,0,0,0,0,0,0,1,0
"762","10.3354/meps12165","Marine","Multiple","Multiple","Exploitation","yes",0,"Observational","Behavioural","Abiotic",0,0,0,0,1,0,0,1,0
"763","10.3389/fevo.2017.00084","Terrestrial","Birds","Vertebrate","Habitat Degredation","yes",0,"Review","Life History","Abiotic",0,1,1,0,1,1,1,1,0
"764","10.3389/fevo.2018.00219","Multiple","Plants","Plants","0","no",0,"Review","Morphological","Abiotic",0,0,1,0,0,1,1,0,0
"765","10.3389/fevo.2019.00025","Multiple","Insects","Invertebrate","0","no",0,"Experiment","Behavioural","Trophic",0,0,0,1,0,1,1,1,1
"766","10.3389/fmicb.2017.01486","Terrestrial","Other","Other","Habitat Degredation","yes",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"767","10.3389/fmicb.2017.01530","Terrestrial","Other","Other","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,1,1,1,1,0
"768","10.3389/fmicb.2019.00169","Terrestrial","Other","Other","0","no",0,"Experiment","Life History","Abiotic",0,0,0,0,0,0,0,1,0
"769","10.3389/fpls.2016.00189","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,0,0,0,1,0,0
"770","10.3389/fpls.2016.01224","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Biotic",0,1,0,0,1,1,1,1,0
"771","10.3390/f7100228","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"772","10.3390/f9010019","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,0,0,1,1,0,0
"773","10.3390/f9030122","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,0,0,0,1,0,0
"774","10.3390/f9110722","Terrestrial","Plants","Plants","Global Change Multiple","yes",1,"Observational","Morphological","Abiotic",0,0,1,0,0,0,1,1,0
"775","10.3390/insects10040103","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Behavioural","Abiotic",0,0,1,0,0,0,0,1,0
"776","10.3390/math6120336","Marine","Plankton","Invertebrate","0","no",0,"Theoretical","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"777","10.3390/w10020108","Freshwater","Plankton","Invertebrate","0","no",0,"Observational","Behavioural","Trophic",0,0,0,0,1,0,0,1,0
"778","10.3390/w11020222","Freshwater","Plankton","Invertebrate","0","no",0,"Experiment","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"779","10.3732/ajb.1400437","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,0,0,0,1,0,0
"780","10.5061/dryad.m03vf","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"781","10.5194/bg-14-3371-2017","Terrestrial","Plants","Plants","0","no",0,"Review","Physiological","Abiotic",0,0,1,0,0,0,1,1,0
"782","10.7717/peerj.1241","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Behavioural","Trophic",0,1,0,0,0,1,1,1,0
"783","10.7717/peerj.1410","Terrestrial","Insects","Invertebrate","Global Change Broad","yes",0,"Observational","Life History","Abiotic",1,1,0,0,1,1,1,0,0
"784","10.7717/peerj.2387","Marine","Fish","Vertebrate","0","no",0,"Observational","Life History","Abiotic",0,0,0,0,0,0,1,1,0
"785","10.7717/peerj.2779","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"786","10.7717/peerj.3092","Terrestrial","Birds","Vertebrate","Invasion","yes",0,"Observational","Life History","Abiotic",0,1,0,1,1,1,1,1,0
"787","10.7717/peerj.3552","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Biotic",0,0,1,1,1,0,1,0,0
"788","10.7717/peerj.5038","Marine","Other","Other","0","no",0,"Observational","Life History","Dispersal",0,1,0,1,1,1,1,1,1
"789","http://dx.doi.org/10.3389/fevo.2018.00081.s001","Multiple","Multiple","Multiple","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,1,0
"790","unknown_1","Multiple","Multiple","Multiple","0","no",0,"Theoretical","Behavioural","Trophic",0,1,1,0,0,0,0,0,0
"791","unknown_10","Multiple","Multiple","Multiple","0","no",0,"Observational","Life History","Abiotic",0,1,0,1,1,1,1,1,0
"792","unknown_11","Multiple","Multiple","Multiple","0","no",0,"Theoretical","Behavioural","Trophic",0,0,0,0,0,0,0,1,0
"793","unknown_12","Terrestrial","Plants","Plants","0","no",0,"Observational","Life History","Abiotic",0,0,0,1,0,0,0,1,0
"794","unknown_13","Marine","Multiple","Multiple","0","no",0,"Review","Life History","Trophic",0,0,0,0,0,0,1,1,0
"795","unknown_14","Terrestrial","Plants","Plants","Climate Change","yes",0,"Observational","Morphological","Abiotic",0,0,0,0,0,1,1,0,0
"796","unknown_15","Terrestrial","Herpetofauna","Vertebrate","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"797","unknown_16","Terrestrial","Mammals","Vertebrate","0","no",0,"Observational","Life History","Abiotic",0,0,0,0,0,1,0,0,0
"798","unknown_17","Freshwater","Fish","Vertebrate","0","no",0,"Observational","Behavioural","Abiotic",0,0,0,0,1,1,1,1,0
"799","unknown_18","Terrestrial","Plants","Plants","Global Change Broad","yes",0,"Observational","Life History","Abiotic",0,0,0,0,1,0,0,1,0
"800","unknown_19","Freshwater","Herpetofauna","Vertebrate","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,1,0,1,1,0
"801","unknown_2","Multiple","Multiple","Multiple","Climate Change","yes",0,"Review","Life History","Dispersal",0,1,0,0,1,1,0,1,0
"802","unknown_20","Freshwater","Fish","Vertebrate","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"803","unknown_21","Marine","Fish","Vertebrate","Invasion","yes",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"804","unknown_22","Terrestrial","Plants","Plants","0","no",0,"Experiment","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"805","unknown_23","Freshwater","Other","Other","0","no",0,"Metanalysis","Morphological","Trophic",0,1,0,0,1,0,1,0,0
"806","unknown_24","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Biotic",0,0,0,1,0,1,1,0,0
"807","unknown_25","Terrestrial","Plants","Plants","0","no",0,"Observational","Life History","Biotic",0,1,0,0,0,0,0,1,0
"808","unknown_26","Freshwater","Fish","Vertebrate","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,1,0,0,0
"809","unknown_27","Marine","Fish","Vertebrate","Invasion","yes",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
"810","unknown_28","Terrestrial","Insects","Invertebrate","0","no",0,"Observational","Life History","Abiotic",0,0,0,1,1,1,0,1,0
"811","unknown_29","Terrestrial","Plants","Plants","Climate Change","yes",0,"Theoretical","Physiological","Abiotic",0,0,0,0,0,0,1,1,0
"812","unknown_3","Marine","Multiple","Multiple","0","no",0,"Observational","Behavioural","Trophic",0,0,0,0,0,0,0,1,0
"813","unknown_30","Multiple","Plankton","Invertebrate","0","no",0,"Review","Physiological","Trophic",0,1,0,0,1,0,1,1,0
"814","unknown_31","Freshwater","Fish","Vertebrate","0","no",0,"Observational","Life History","Abiotic",0,0,0,1,0,0,1,1,0
"815","unknown_32","Terrestrial","Herpetofauna","Vertebrate","0","no",0,"Observational","Morphological","Trophic",0,0,0,0,0,0,0,1,0
"816","unknown_4","Multiple","Multiple","Multiple","0","no",0,"Theoretical","Morphological","Trophic",0,0,0,0,0,0,1,0,0
"817","unknown_5","Terrestrial","Plants","Plants","Habitat Degredation","yes",0,"Observational","Life History","Abiotic",0,1,0,0,0,1,1,0,0
"818","unknown_6","Terrestrial","Plants","Plants","0","no",0,"Observational","Morphological","Abiotic",0,0,1,1,0,0,0,0,0
"819","unknown_7","Marine","Fish","Vertebrate","0","no",0,"Experiment","Behavioural","Trophic",0,1,0,0,1,0,0,1,0
"820","unknown_8","Terrestrial","Herpetofauna","Vertebrate","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,1,1,1,0,0
"821","unknown_9","Freshwater","Other","Other","0","no",0,"Observational","Morphological","Abiotic",0,0,0,0,0,0,1,0,0
